future_name,month,date,open,high,low,close,change,volume,open_int,open_int_change
Soybeans(CBOT),2021-07-01,2020-07-30,899.25,903.0,895.5,901.25,2.0,4383,49866,861
Soybeans(CBOT),2021-07-01,2020-07-31,901.5,907.25,901.5,905.0,3.75,2698,49653,-213
Soybeans(CBOT),2021-07-01,2020-08-03,904.5,912.25,904.0,907.5,2.5,2114,49498,-155
Soybeans(CBOT),2021-07-01,2020-08-04,905.0,910.5,896.5,899.25,-8.25,3790,49562,64
Soybeans(CBOT),2021-07-01,2020-08-05,900.0,904.5,897.5,899.25,0.0,6645,50332,770
Soybeans(CBOT),2021-07-01,2020-08-06,898.0,905.25,897.75,898.5,-0.75,7709,50492,160
Soybeans(CBOT),2021-07-01,2020-08-07,898.0,899.25,887.75,888.25,-10.25,8298,49793,-699
Soybeans(CBOT),2021-07-01,2020-08-10,886.75,895.25,886.0,893.0,4.75,9617,49447,-346
Soybeans(CBOT),2021-07-01,2020-08-11,891.75,895.75,890.0,892.25,-0.75,5139,49518,71
Soybeans(CBOT),2021-07-01,2020-08-12,892.25,899.75,887.0,899.25,7.0,2965,49766,248
Soybeans(CBOT),2021-07-01,2020-08-13,899.0,919.5,899.0,916.5,17.25,4092,49796,30
Soybeans(CBOT),2021-07-01,2020-08-14,915.5,917.0,911.25,914.25,-2.25,6737,49820,24
Soybeans(CBOT),2021-07-01,2020-08-17,917.0,930.5,917.0,929.0,14.75,19790,51673,1853
Soybeans(CBOT),2021-07-01,2020-08-18,927.5,931.75,925.5,929.25,0.25,4985,51691,18
Soybeans(CBOT),2021-07-01,2020-08-19,927.0,934.75,926.25,929.75,0.5,8475,52692,1001
Soybeans(CBOT),2021-07-01,2020-08-20,928.5,931.0,921.25,923.0,-6.75,6569,53631,939
Soybeans(CBOT),2021-07-01,2020-08-21,924.0,927.5,921.25,923.0,0.0,8392,54617,986
Soybeans(CBOT),2021-07-01,2020-08-24,922.0,929.5,918.75,925.5,2.5,6039,54280,-337
Soybeans(CBOT),2021-07-01,2020-08-25,930.0,937.5,929.75,937.25,11.75,4981,54496,216
Soybeans(CBOT),2021-07-01,2020-08-26,936.25,941.0,936.25,939.0,1.75,5311,54643,147
Soybeans(CBOT),2021-07-01,2020-08-27,938.5,956.0,937.75,951.0,12.0,8577,54843,200
Soybeans(CBOT),2021-07-01,2020-08-28,949.75,960.0,948.5,959.75,8.75,9055,55560,717
Soybeans(CBOT),2021-07-01,2020-08-31,962.75,973.75,962.0,962.75,3.0,20833,57542,1982
Soybeans(CBOT),2021-07-01,2020-09-01,962.5,969.0,955.25,965.75,3.0,10829,58098,556
Soybeans(CBOT),2021-07-01,2020-09-02,964.75,974.25,958.75,974.0,8.25,10324,60293,2195
Soybeans(CBOT),2021-07-01,2020-09-03,973.75,978.25,970.25,976.75,2.75,9696,60352,59
Soybeans(CBOT),2021-07-01,2020-09-04,974.75,978.75,971.5,978.0,1.25,9578,59573,-779
Soybeans(CBOT),2021-07-01,2020-09-08,979.25,987.5,973.5,980.75,2.75,8735,59829,256
Soybeans(CBOT),2021-07-01,2020-09-09,979.5,986.5,976.25,984.25,3.5,7747,59896,67
Soybeans(CBOT),2021-07-01,2020-09-10,983.75,986.0,979.75,982.5,-1.75,10196,59959,63
Soybeans(CBOT),2021-07-01,2020-09-11,981.75,996.25,980.25,994.75,12.25,9354,60211,252
Soybeans(CBOT),2021-07-01,2020-09-14,994.75,1005.25,993.5,1002.75,8.0,7110,60793,582
Soybeans(CBOT),2021-07-01,2020-09-15,1003.5,1010.5,998.25,1000.0,-2.75,18896,60597,-196
Soybeans(CBOT),2021-07-01,2020-09-16,993.5,1017.5,993.25,1015.5,15.5,13423,61480,883
Soybeans(CBOT),2021-07-01,2020-09-17,1015.0,1027.5,1008.0,1019.75,4.25,9783,61350,-130
Soybeans(CBOT),2021-07-01,2020-09-18,1019.75,1037.5,1019.25,1030.25,10.5,14018,61594,244
Soybeans(CBOT),2021-07-01,2020-09-21,1029.75,1037.0,1016.5,1018.75,-11.5,26028,62238,644
Soybeans(CBOT),2021-07-01,2020-09-22,1017.5,1031.5,1011.25,1017.0,-1.75,17631,64111,1873
Soybeans(CBOT),2021-07-01,2020-09-23,1017.75,1020.5,1008.75,1012.5,-4.5,14683,64625,514
Soybeans(CBOT),2021-07-01,2020-09-24,1011.0,1012.75,996.0,997.0,-15.5,12412,65010,385
Soybeans(CBOT),2021-07-01,2020-09-25,994.75,1005.5,994.75,1002.0,5.0,8448,64978,-32
Soybeans(CBOT),2021-07-01,2020-09-28,1000.75,1007.0,993.5,999.75,-2.25,14260,63822,-1156
Soybeans(CBOT),2021-07-01,2020-09-29,998.5,1001.5,991.25,998.5,-1.25,8468,65151,1329
Soybeans(CBOT),2021-07-01,2020-09-30,997.25,1030.5,992.5,1022.75,24.25,8494,65457,306
Soybeans(CBOT),2021-07-01,2020-10-01,1022.0,1030.75,1020.25,1022.25,-0.5,9922,66198,741
Soybeans(CBOT),2021-07-01,2020-10-02,1023.0,1024.0,1013.5,1020.75,-1.5,24761,69865,3667
Soybeans(CBOT),2021-07-01,2020-10-05,1019.5,1025.0,1017.5,1021.75,1.0,11584,68700,-1165
Soybeans(CBOT),2021-07-01,2020-10-06,1022.25,1039.25,1021.5,1030.75,9.0,11633,69280,580
Soybeans(CBOT),2021-07-01,2020-10-07,1028.75,1038.75,1023.5,1025.25,-5.5,8018,69972,692
Soybeans(CBOT),2021-07-01,2020-10-08,1025.5,1032.25,1016.75,1018.5,-6.75,18257,67996,-1976
Soybeans(CBOT),2021-07-01,2020-10-09,1020.75,1048.25,1018.5,1045.25,26.75,24060,67752,-244
Soybeans(CBOT),2021-07-01,2020-10-12,1043.25,1055.0,1026.25,1028.25,-17.0,24369,69141,1389
Soybeans(CBOT),2021-07-01,2020-10-13,1027.75,1039.75,1026.75,1038.5,10.25,24745,71313,2172
Soybeans(CBOT),2021-07-01,2020-10-14,1038.0,1044.5,1034.25,1042.0,3.5,22060,73848,2535
Soybeans(CBOT),2021-07-01,2020-10-15,1043.0,1046.0,1026.75,1041.0,-1.0,11295,75438,1590
Soybeans(CBOT),2021-07-01,2020-10-16,1041.5,1049.75,1034.5,1035.25,-5.75,13120,75737,299
Soybeans(CBOT),2021-07-01,2020-10-19,1035.75,1043.5,1034.75,1039.5,4.25,17718,77257,1520
Soybeans(CBOT),2021-07-01,2020-10-20,1040.75,1051.5,1037.0,1049.75,10.25,9880,78908,1651
Soybeans(CBOT),2021-07-01,2020-10-21,1050.5,1059.75,1050.0,1055.75,6.0,8181,78727,-181
Soybeans(CBOT),2021-07-01,2020-10-22,1054.75,1064.75,1047.0,1055.75,0.0,9916,78254,-473
Soybeans(CBOT),2021-07-01,2020-10-23,1054.25,1063.75,1048.75,1059.75,4.0,9841,77766,-488
Soybeans(CBOT),2021-07-01,2020-10-26,1061.75,1064.0,1054.0,1058.5,-1.25,12302,77463,-303
Soybeans(CBOT),2021-07-01,2020-10-27,1058.25,1061.25,1050.5,1051.75,-6.75,20772,75861,-1602
Soybeans(CBOT),2021-07-01,2020-10-28,1050.5,1053.5,1034.5,1035.25,-16.5,11319,77525,1664
Soybeans(CBOT),2021-07-01,2020-10-29,1035.75,1039.75,1030.5,1034.75,-0.5,11919,78678,1153
Soybeans(CBOT),2021-07-01,2020-10-30,1034.75,1048.0,1033.75,1043.25,8.5,22877,77544,-1134
Soybeans(CBOT),2021-07-01,2020-11-02,1040.5,1045.75,1035.25,1042.0,-1.25,14503,78120,576
Soybeans(CBOT),2021-07-01,2020-11-03,1043.25,1057.25,1041.5,1053.75,11.75,14208,80677,2557
Soybeans(CBOT),2021-07-01,2020-11-04,1053.75,1073.75,1047.0,1073.0,19.25,9387,81526,849
Soybeans(CBOT),2021-07-01,2020-11-05,1071.75,1099.25,1070.0,1091.0,18.0,18083,83630,2104
Soybeans(CBOT),2021-07-01,2020-11-06,1089.0,1098.25,1089.0,1094.75,3.75,19107,83191,-439
Soybeans(CBOT),2021-07-01,2020-11-09,1090.0,1110.25,1090.0,1102.75,8.0,20048,83768,577
Soybeans(CBOT),2021-07-01,2020-11-10,1102.75,1143.75,1099.75,1136.25,33.5,19457,86884,3116
Soybeans(CBOT),2021-07-01,2020-11-11,1135.75,1149.75,1135.5,1144.25,8.0,20183,87260,376
Soybeans(CBOT),2021-07-01,2020-11-12,1144.5,1146.5,1131.5,1136.0,-8.25,34713,91571,4311
Soybeans(CBOT),2021-07-01,2020-11-13,1135.75,1147.75,1128.5,1142.0,6.0,26302,91084,-487
Soybeans(CBOT),2021-07-01,2020-11-16,1144.0,1149.5,1140.0,1148.5,6.5,18601,90576,-508
Soybeans(CBOT),2021-07-01,2020-11-17,1154.0,1165.5,1150.75,1159.5,11.0,21605,95105,4529
Soybeans(CBOT),2021-07-01,2020-11-18,1158.5,1176.5,1155.5,1167.25,7.75,13860,96535,1430
Soybeans(CBOT),2021-07-01,2020-11-19,1165.0,1170.25,1153.75,1167.75,0.5,25774,98168,1633
Soybeans(CBOT),2021-07-01,2020-11-20,1169.25,1185.5,1169.25,1173.75,6.0,20824,100781,2613
Soybeans(CBOT),2021-07-01,2020-11-23,1187.0,1190.5,1179.5,1186.25,12.5,15232,101870,1089
Soybeans(CBOT),2021-07-01,2020-11-24,1185.25,1190.25,1169.0,1187.75,1.5,22817,103873,2003
Soybeans(CBOT),2021-07-01,2020-11-25,1194.25,1194.5,1179.0,1179.75,-8.0,18565,103772,-101
Soybeans(CBOT),2021-07-01,2020-11-27,1180.5,1189.0,1175.5,1186.75,7.0,18982,105776,2004
Soybeans(CBOT),2021-07-01,2020-11-30,1192.5,1193.5,1164.25,1164.75,-22.0,15744,106356,580
Soybeans(CBOT),2021-07-01,2020-12-01,1165.25,1171.75,1156.75,1158.5,-6.25,6561,107293,937
Soybeans(CBOT),2021-07-01,2020-12-02,1159.5,1160.25,1138.5,1149.0,-9.5,21532,109545,2252
Soybeans(CBOT),2021-07-01,2020-12-03,1150.0,1166.5,1148.0,1165.0,16.0,21013,111461,1916
Soybeans(CBOT),2021-07-01,2020-12-04,1164.0,1169.25,1155.5,1160.75,-4.25,27784,112822,1361
Soybeans(CBOT),2021-07-01,2020-12-07,1158.0,1168.75,1148.0,1161.5,0.75,18565,113783,961
Soybeans(CBOT),2021-07-01,2020-12-08,1161.0,1163.75,1149.5,1152.0,-9.5,12991,115220,1437
Soybeans(CBOT),2021-07-01,2020-12-09,1150.5,1164.5,1150.25,1163.0,11.0,27576,119709,4489
Soybeans(CBOT),2021-07-01,2020-12-10,1163.5,1180.0,1154.25,1158.5,-4.5,30550,121990,2281
Soybeans(CBOT),2021-07-01,2020-12-11,1160.5,1167.5,1156.0,1166.0,7.5,21672,122231,241
Soybeans(CBOT),2021-07-01,2020-12-14,1170.0,1178.0,1167.5,1175.25,9.25,33809,126151,3920
Soybeans(CBOT),2021-07-01,2020-12-15,1176.75,1189.5,1167.75,1188.0,12.75,18879,128050,1899
Soybeans(CBOT),2021-07-01,2020-12-16,1190.0,1197.5,1185.25,1187.5,-0.5,13900,129012,962
Soybeans(CBOT),2021-07-01,2020-12-17,1186.25,1206.0,1183.5,1203.5,16.0,16486,129278,266
Soybeans(CBOT),2021-07-01,2020-12-18,1204.25,1223.25,1203.5,1219.25,15.75,19340,129772,494
Soybeans(CBOT),2021-07-01,2020-12-21,1223.0,1241.25,1211.75,1240.25,21.0,17829,130428,656
Soybeans(CBOT),2021-07-01,2020-12-22,1241.25,1247.5,1233.5,1244.25,4.0,27897,130965,537
Soybeans(CBOT),2021-07-01,2020-12-23,1244.75,1258.25,1236.0,1252.75,8.5,31789,131931,966
Soybeans(CBOT),2021-07-01,2020-12-24,1252.75,1265.25,1252.5,1257.25,4.5,22800,134499,2568
Soybeans(CBOT),2021-07-01,2020-12-28,1267.0,1272.5,1240.25,1249.25,-8.0,25073,134067,-432
Soybeans(CBOT),2021-07-01,2020-12-29,1244.75,1291.0,1237.75,1288.0,38.75,17744,136816,2749
Soybeans(CBOT),2021-07-01,2020-12-30,1286.25,1294.5,1272.0,1290.5,2.5,26646,136632,-184
Soybeans(CBOT),2021-07-01,2020-12-31,1288.25,1308.0,1285.0,1297.5,7.0,32018,138464,1832
Soybeans(CBOT),2021-07-01,2021-01-04,1304.5,1336.5,1291.0,1303.75,6.25,29439,138518,54
Soybeans(CBOT),2021-07-01,2021-01-05,1302.75,1358.75,1302.75,1335.5,31.75,21088,137392,-1126
Soybeans(CBOT),2021-07-01,2021-01-06,1344.75,1363.75,1341.25,1347.0,11.5,50085,140010,2618
Soybeans(CBOT),2021-07-01,2021-01-07,1348.0,1354.25,1329.0,1341.75,-5.25,50566,139508,-502
Soybeans(CBOT),2021-07-01,2021-01-08,1345.75,1368.25,1335.25,1358.0,16.25,29266,138674,-834
Soybeans(CBOT),2021-07-01,2021-01-11,1361.75,1371.25,1341.5,1358.25,0.25,28161,138030,-644
Soybeans(CBOT),2021-07-01,2021-01-12,1356.25,1407.5,1343.25,1399.5,41.25,29282,139315,1285
Soybeans(CBOT),2021-07-01,2021-01-13,1405.25,1415.0,1385.0,1388.5,-11.0,28818,142271,2956
Soybeans(CBOT),2021-07-01,2021-01-14,1389.0,1417.5,1385.75,1413.25,24.75,43083,144275,2004
Soybeans(CBOT),2021-07-01,2021-01-15,1415.0,1416.5,1396.0,1401.0,-12.25,31139,144027,-248
Soybeans(CBOT),2021-07-01,2021-01-19,1402.75,1405.25,1367.5,1369.25,-31.75,32191,142436,-1591
Soybeans(CBOT),2021-07-01,2021-01-20,1368.75,1368.75,1335.0,1351.75,-17.5,29251,143105,669
Soybeans(CBOT),2021-07-01,2021-01-21,1350.0,1367.25,1347.75,1354.5,2.75,31820,144561,1456
Soybeans(CBOT),2021-07-01,2021-01-22,1351.5,1351.5,1291.25,1298.5,-56.0,38783,144871,310
Soybeans(CBOT),2021-07-01,2021-01-25,1293.0,1336.25,1282.25,1328.5,30.0,25918,146075,1204
Soybeans(CBOT),2021-07-01,2021-01-26,1329.0,1358.75,1315.5,1352.5,24.0,46356,146206,131
Soybeans(CBOT),2021-07-01,2021-01-27,1357.0,1372.75,1345.25,1354.5,2.0,33238,145641,-565
Soybeans(CBOT),2021-07-01,2021-01-28,1351.0,1367.5,1324.75,1333.0,-21.5,27901,146598,957
Soybeans(CBOT),2021-07-01,2021-01-29,1333.0,1355.5,1317.75,1348.75,15.75,36893,148669,2071
Soybeans(CBOT),2021-07-01,2021-02-01,1353.0,1360.0,1330.0,1345.0,-3.75,45223,148723,54
Soybeans(CBOT),2021-07-01,2021-02-02,1345.25,1351.75,1322.0,1333.75,-11.25,35280,148608,-115
Soybeans(CBOT),2021-07-01,2021-02-03,1333.75,1349.75,1319.75,1348.5,14.75,26640,149781,1173
Soybeans(CBOT),2021-07-01,2021-02-04,1350.5,1357.75,1342.5,1349.5,1.0,26445,149709,-72
Soybeans(CBOT),2021-07-01,2021-02-05,1347.75,1362.0,1343.75,1347.75,-1.75,23786,149951,242
Soybeans(CBOT),2021-07-01,2021-02-08,1349.5,1371.25,1345.75,1368.0,20.25,26139,152119,2168
Soybeans(CBOT),2021-07-01,2021-02-09,1369.5,1386.75,1357.75,1379.25,11.25,22222,151189,-930
Soybeans(CBOT),2021-07-01,2021-02-10,1379.75,1381.0,1333.75,1335.75,-43.5,28400,152931,1742
Soybeans(CBOT),2021-07-01,2021-02-11,1336.0,1362.5,1321.25,1351.25,15.5,41384,154214,1283
Soybeans(CBOT),2021-07-01,2021-02-12,1352.0,1361.0,1346.25,1356.75,5.5,39567,155531,1317
Soybeans(CBOT),2021-07-01,2021-02-16,1370.0,1377.75,1361.25,1372.5,15.75,29732,156940,1409
Soybeans(CBOT),2021-07-01,2021-02-17,1373.0,1378.5,1365.75,1373.25,0.75,21875,158680,1740
Soybeans(CBOT),2021-07-01,2021-02-18,1373.75,1379.5,1360.0,1364.75,-8.5,20237,159830,1150
Soybeans(CBOT),2021-07-01,2021-02-19,1364.25,1378.5,1356.5,1367.75,3.0,23027,163160,3330
Soybeans(CBOT),2021-07-01,2021-02-22,1375.0,1379.0,1364.0,1377.0,9.25,26333,162906,-254
Soybeans(CBOT),2021-07-01,2021-02-23,1377.0,1414.0,1373.25,1394.5,17.5,27911,164272,1366
Soybeans(CBOT),2021-07-01,2021-02-24,1394.75,1413.5,1394.75,1412.0,17.5,35468,165877,1605
Soybeans(CBOT),2021-07-01,2021-02-25,1411.25,1433.75,1383.25,1397.25,-14.75,50355,165611,-266
Soybeans(CBOT),2021-07-01,2021-02-26,1394.25,1395.5,1367.75,1391.5,-5.75,40366,165398,-213
Soybeans(CBOT),2021-07-01,2021-03-01,1402.25,1408.75,1379.5,1381.0,-10.5,62956,167598,2200
Soybeans(CBOT),2021-07-01,2021-03-02,1383.0,1402.25,1367.0,1398.75,17.75,39113,167292,-306
Soybeans(CBOT),2021-07-01,2021-03-03,1400.5,1401.75,1380.25,1391.5,-7.25,44466,169554,2262
Soybeans(CBOT),2021-07-01,2021-03-04,1392.0,1418.75,1388.5,1395.0,3.5,44033,168534,-1020
Soybeans(CBOT),2021-07-01,2021-03-05,1394.5,1416.75,1386.25,1413.75,18.75,41311,169349,815
Soybeans(CBOT),2021-07-01,2021-03-08,1424.5,1444.25,1416.0,1418.25,4.5,60333,171149,1800
Soybeans(CBOT),2021-07-01,2021-03-09,1419.5,1427.5,1410.5,1426.0,7.75,45863,169089,-2060
Soybeans(CBOT),2021-07-01,2021-03-10,1428.0,1431.0,1394.25,1396.0,-30.0,42226,169233,144
Soybeans(CBOT),2021-07-01,2021-03-11,1396.5,1408.0,1386.75,1401.5,5.5,52420,171399,2166
Soybeans(CBOT),2021-07-01,2021-03-12,1401.75,1406.25,1381.5,1402.5,1.0,60031,169412,-1987
Soybeans(CBOT),2021-07-01,2021-03-15,1398.0,1413.75,1392.0,1410.25,7.75,51878,171609,2197
Soybeans(CBOT),2021-07-01,2021-03-16,1410.75,1415.0,1403.0,1413.75,3.5,45595,175353,3744
Soybeans(CBOT),2021-07-01,2021-03-17,1414.25,1415.75,1398.25,1406.0,-7.75,39929,180822,5469
Soybeans(CBOT),2021-07-01,2021-03-18,1405.75,1407.0,1378.25,1380.5,-25.5,37661,185881,5059
Soybeans(CBOT),2021-07-01,2021-03-19,1378.0,1404.75,1377.5,1403.0,22.5,41004,187967,2086
Soybeans(CBOT),2021-07-01,2021-03-22,1405.5,1409.5,1392.75,1404.0,1.0,44260,188804,837
Soybeans(CBOT),2021-07-01,2021-03-23,1404.75,1422.75,1401.75,1411.25,7.25,36302,189840,1036
Soybeans(CBOT),2021-07-01,2021-03-24,1409.5,1422.25,1406.5,1421.0,9.75,30152,190122,282
Soybeans(CBOT),2021-07-01,2021-03-25,1419.25,1420.0,1400.25,1404.5,-16.5,60235,189836,-286
Soybeans(CBOT),2021-07-01,2021-03-26,1404.0,1408.25,1390.0,1391.25,-13.25,49085,189194,-642
Soybeans(CBOT),2021-07-01,2021-03-29,1391.5,1394.25,1375.25,1385.25,-6.0,56548,189525,331
Soybeans(CBOT),2021-07-01,2021-03-30,1384.75,1387.25,1356.0,1357.75,-27.5,61670,193487,3962
Soybeans(CBOT),2021-07-01,2021-03-31,1359.0,1427.75,1355.0,1427.75,70.0,47810,195315,1828
Soybeans(CBOT),2021-07-01,2021-04-01,1436.0,1448.25,1393.75,1396.75,-31.0,44744,197178,1863
Soybeans(CBOT),2021-07-01,2021-04-05,1404.0,1415.5,1400.5,1405.5,8.75,101574,205455,8277
Soybeans(CBOT),2021-07-01,2021-04-06,1405.5,1423.25,1405.25,1411.25,5.75,0,206977,1522
Soybeans(CBOT),2021-07-01,2021-04-07,1411.25,1420.0,1398.5,1403.0,-8.25,39408,205605,-1372
Soybeans(CBOT),2021-07-01,2021-04-08,1403.0,1415.75,1398.5,1409.75,6.75,47331,203207,-2398
Soybeans(CBOT),2021-07-01,2021-04-09,1410.25,1413.5,1395.5,1398.25,-11.5,57559,208462,5255
Soybeans(CBOT),2021-07-01,2021-04-12,1398.0,1401.75,1374.75,1379.0,-19.25,77897,224341,15879
Soybeans(CBOT),2021-07-01,2021-04-13,1381.5,1394.25,1374.75,1384.75,5.75,92190,242798,18457
Soybeans(CBOT),2021-07-01,2021-04-14,1386.5,1408.75,1382.75,1402.25,17.5,102693,266527,23729
Soybeans(CBOT),2021-07-01,2021-04-15,1401.75,1414.25,1400.0,1411.0,8.75,96049,285142,18615
Soybeans(CBOT),2021-07-01,2021-04-16,1410.5,1430.0,1410.5,1422.5,11.5,93320,298628,13486
Soybeans(CBOT),2021-07-01,2021-04-19,1430.0,1441.75,1423.5,1436.5,14.0,76933,305807,7179
Soybeans(CBOT),2021-07-01,2021-04-20,1435.75,1471.5,1435.75,1457.75,21.25,97086,316745,10938
Soybeans(CBOT),2021-07-01,2021-04-21,1460.0,1481.75,1453.0,1479.5,21.75,91840,327161,10416
Soybeans(CBOT),2021-07-01,2021-04-22,1480.5,1524.0,1480.0,1514.25,34.75,122053,334682,7521
Soybeans(CBOT),2021-07-01,2021-04-23,1514.25,1525.5,1498.75,1516.0,1.75,126879,347938,13256
Soybeans(CBOT),2021-07-01,2021-04-26,1524.0,1544.75,1515.0,1539.25,23.25,158657,357638,9700
Soybeans(CBOT),2021-07-01,2021-04-27,1541.5,1574.75,1518.0,1519.5,-19.75,139849,362769,5131
Soybeans(CBOT),2021-07-01,2021-04-28,1515.5,1544.5,1490.5,1513.75,-5.75,160823,364721,1952
Soybeans(CBOT),2021-07-01,2021-04-29,1508.0,1526.25,1500.0,1502.25,-11.5,195808,368565,3844
Soybeans(CBOT),2021-07-01,2021-04-30,1501.25,1537.0,1491.25,1534.25,32.0,188637,370885,2320
Soybeans(CBOT),2021-07-01,2021-05-03,1549.25,1563.5,1515.75,1524.0,-10.25,122271,371672,787
Soybeans(CBOT),2021-07-01,2021-05-04,1524.0,1553.0,1519.0,1538.25,14.25,108723,373710,2038
Soybeans(CBOT),2021-07-01,2021-05-05,1540.0,1554.0,1532.25,1542.25,4.0,107742,370249,-3461
Soybeans(CBOT),2021-07-01,2021-05-06,1547.0,1571.0,1543.0,1569.5,27.25,93057,365278,-4971
Soybeans(CBOT),2021-07-01,2021-05-07,1566.25,1599.5,1562.25,1589.75,20.25,87263,359479,-5799
Soybeans(CBOT),2021-07-01,2021-05-10,1576.5,1593.75,1575.25,1587.5,-2.25,112467,358033,-1446
